2020-06-01 15:02:08,831 [ 1] INFO  Unity: LoadingManager start
2020-06-01 15:07:37,482 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:07:37,553 [ 1] INFO  Unity: SetDirection:(-79, 62, 0)
2020-06-01 15:07:37,553 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:07:37,930 [ 1] INFO  Unity: MoveForward
2020-06-01 15:07:37,931 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:07:37,987 [ 1] INFO  Unity: SetDirection:(-89, 46, 0)
2020-06-01 15:07:37,988 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:07:38,079 [ 1] INFO  Unity: SetDirection:(-96, 28, 0)
2020-06-01 15:07:38,080 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:07:38,270 [ 1] INFO  Unity: SetDirection:(-99, 10, 0)
2020-06-01 15:07:38,271 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:07:39,024 [ 1] INFO  Unity: Stop
2020-06-01 15:07:39,025 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:08:46,839 [ 1] INFO  Unity: MoveBack
2020-06-01 15:08:46,840 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:47,255 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:47,819 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:47,922 [ 1] INFO  Unity: SetPosition:(1376, 2578, 805)
2020-06-01 15:08:47,922 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:48,664 [ 1] INFO  Unity: Stop
2020-06-01 15:08:48,665 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:08:51,953 [ 1] INFO  Unity: MoveForward
2020-06-01 15:08:51,954 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:08:52,370 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:08:53,486 [ 1] INFO  Unity: Stop
2020-06-01 15:08:53,486 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:08:53,503 [ 1] INFO  Unity: MoveBack
2020-06-01 15:08:53,504 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:53,810 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:54,777 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:54,958 [ 1] INFO  Unity: SetPosition:(1527, 2563, 805)
2020-06-01 15:08:54,960 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:55,512 [ 1] INFO  Unity: Stop
2020-06-01 15:08:55,513 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:08:55,553 [ 1] INFO  Unity: MoveForward
2020-06-01 15:08:55,554 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:08:56,907 [ 1] INFO  Unity: Stop
2020-06-01 15:08:56,908 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:08:57,400 [ 1] INFO  Unity: MoveBack
2020-06-01 15:08:57,401 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:57,814 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:57,815 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:58,559 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:58,995 [ 1] INFO  Unity: SetPosition:(1704, 2545, 805)
2020-06-01 15:08:58,995 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:59,031 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:59,564 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:08:59,565 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:00,124 [ 1] INFO  Unity: Stop
2020-06-01 15:09:00,125 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:09:00,143 [ 1] INFO  Unity: MoveForward
2020-06-01 15:09:00,144 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:00,304 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:00,854 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:01,435 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:01,872 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:02,728 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:02,885 [ 1] INFO  Unity: SetPosition:(1192, 2596, 805)
2020-06-01 15:09:02,886 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:03,223 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:03,779 [ 1] INFO  Unity: Stop
2020-06-01 15:09:03,780 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:09:03,796 [ 1] INFO  Unity: MoveBack
2020-06-01 15:09:03,797 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:04,158 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:04,159 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:04,492 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:04,964 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:05,400 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:05,619 [ 1] INFO  Unity: SetPosition:(1439, 2572, 805)
2020-06-01 15:09:05,620 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:06,395 [ 1] INFO  Unity: Stop
2020-06-01 15:09:06,396 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:09:06,737 [ 1] INFO  Unity: MoveForward
2020-06-01 15:09:06,738 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:07,055 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:07,850 [ 1] INFO  Unity: Stop
2020-06-01 15:09:07,850 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:09:07,868 [ 1] INFO  Unity: MoveBack
2020-06-01 15:09:07,869 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:08,006 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:08,534 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:08,535 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:09,084 [ 1] INFO  Unity: SetPosition:(1658, 2549, 805)
2020-06-01 15:09:09,085 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:09,121 [ 1] INFO  Unity: Stop
2020-06-01 15:09:09,122 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:09:09,149 [ 1] INFO  Unity: MoveForward
2020-06-01 15:09:09,150 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:09,286 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:09,287 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:09,939 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:10,405 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:10,407 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:10,805 [ 1] INFO  Unity: SetPosition:(1162, 2599, 805)
2020-06-01 15:09:10,807 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:11,214 [ 1] INFO  Unity: Stop
2020-06-01 15:09:11,216 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:09:11,234 [ 1] INFO  Unity: MoveBack
2020-06-01 15:09:11,235 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:11,658 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:11,659 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:12,086 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:12,087 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:12,632 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:12,741 [ 1] INFO  Unity: SetPosition:(1479, 2567, 805)
2020-06-01 15:09:12,742 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:09:13,723 [ 1] INFO  Unity: Stop
2020-06-01 15:09:13,724 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:09:13,809 [ 1] INFO  Unity: MoveForward
2020-06-01 15:09:13,809 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:13,981 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:13,982 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:09:14,566 [ 1] INFO  Unity: Stop
2020-06-01 15:09:14,567 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:11:04,617 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [3:主城传入点1] 
2020-06-01 15:11:30,433 [ 1] INFO  Unity: MoveBack
2020-06-01 15:11:30,434 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:11:30,901 [ 1] INFO  Unity: SetPosition:(1632, 2548, 805)
2020-06-01 15:11:30,902 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:11:31,124 [ 1] INFO  Unity: SetPosition:(1645, 2522, 805)
2020-06-01 15:11:31,125 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:11:31,636 [ 1] INFO  Unity: Stop
2020-06-01 15:11:31,636 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:11:31,708 [ 1] INFO  Unity: MoveForward
2020-06-01 15:11:31,709 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:32,066 [ 1] INFO  Unity: SetPosition:(1637, 2483, 805)
2020-06-01 15:11:32,067 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:32,312 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [3:主城传入点1] 
2020-06-01 15:11:33,755 [ 1] INFO  Unity: SetPosition:(1137, 2534, 805)
2020-06-01 15:11:33,756 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:33,930 [ 1] INFO  Unity: Stop
2020-06-01 15:11:33,931 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:11:33,948 [ 1] INFO  Unity: MoveBack
2020-06-01 15:11:33,949 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:11:35,330 [ 1] INFO  Unity: SetPosition:(1476, 2500, 805)
2020-06-01 15:11:35,331 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:11:36,652 [ 1] INFO  Unity: SetPosition:(1842, 2463, 805)
2020-06-01 15:11:36,653 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED -300
2020-06-01 15:11:37,807 [ 1] INFO  Unity: Stop
2020-06-01 15:11:37,807 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:11:38,247 [ 1] INFO  Unity: MoveForward
2020-06-01 15:11:38,248 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:40,227 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [3:主城传入点1] 
2020-06-01 15:11:41,033 [ 1] INFO  Unity: SetPosition:(1325, 2515, 805)
2020-06-01 15:11:41,033 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:41,513 [ 1] INFO  Unity: Stop
2020-06-01 15:11:41,513 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:11:49,311 [ 1] INFO  Unity: MoveForward
2020-06-01 15:11:49,312 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:50,476 [ 1] INFO  Unity: SetPosition:(829, 2565, 805)
2020-06-01 15:11:50,477 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:50,588 [ 1] INFO  Unity: Stop
2020-06-01 15:11:50,589 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:11:51,163 [ 1] INFO  Unity: MoveForward
2020-06-01 15:11:51,164 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:11:51,403 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [1:主城->野外] 
2020-06-01 15:11:51,405 [ 1] INFO  Unity: MapTeleportRequest： teleporterIdID 1
2020-06-01 15:11:51,446 [ 1] INFO  Unity: OnMapCharacterLeave:charID:4
2020-06-01 15:11:51,451 [ 1] INFO  Unity: RemoveCharacter:4
2020-06-01 15:12:05,117 [ 1] INFO  Unity: RemoveCharacter:2
2020-06-01 15:12:05,119 [ 1] INFO  Unity: RemoveCharacter:3
2020-06-01 15:12:05,121 [ 1] INFO  Unity: OnMapCharacterEnter: map: 2 count: 1
2020-06-01 15:12:05,123 [ 1] INFO  Unity: AddCharacter:4:asdsadasdas Map:2 Entity:(4:pos:(2605,3992,18),dir:(100,0,0),spd:300
2020-06-01 15:12:05,126 [ 1] INFO  Unity: LoadLevel: Map01
2020-06-01 15:12:05,127 [ 1] INFO  Unity: Character_4_asdsadasdas OnDestroy :ID:4 POS:(709, 2589, 805) DIR:(-99, 10, 0) SPD:300 
2020-06-01 15:12:05,128 [ 1] INFO  Unity: Character_2_asdsadasdas OnDestroy :ID:2 POS:(1718, 2575, 805) DIR:(-100, -1, 0) SPD:0 
2020-06-01 15:12:05,129 [ 1] INFO  Unity: Character_3_离 OnDestroy :ID:3 POS:(2726, 2506, 805) DIR:(-100, 4, 0) SPD:0 
2020-06-01 15:12:05,707 [ 1] INFO  Unity: SetPosition:(2605, 3992, 0)
2020-06-01 15:12:05,708 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:05,846 [ 1] WARN  Unity: No mesh data available for mesh Sphere001 on particle system fx_portal. Make sure Read/Write Enabled is set in the importer to work on the particle system renderer

2020-06-01 15:12:05,849 [ 1] INFO  Unity: SetPosition:(2605, 3992, -34)
2020-06-01 15:12:05,851 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:06,124 [ 1] INFO  Unity: LevelLoadCompleted:1
2020-06-01 15:12:06,126 [ 1] INFO  Unity: TeleportObject: Chacater : [asdsadasdas]  Enter Teleport [6:野外传入点] 
2020-06-01 15:12:06,499 [ 1] INFO  Unity: SetPosition:(2605, 3992, 5)
2020-06-01 15:12:06,499 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:06,675 [ 1] INFO  Unity: SetPosition:(2605, 3992, 5)
2020-06-01 15:12:06,675 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:06,859 [ 1] INFO  Unity: SetPosition:(2605, 3992, 5)
2020-06-01 15:12:06,860 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:07,066 [ 1] INFO  Unity: SetPosition:(2605, 3992, 5)
2020-06-01 15:12:07,067 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:07,245 [ 1] INFO  Unity: SetPosition:(2605, 3992, 5)
2020-06-01 15:12:07,246 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:07,431 [ 1] INFO  Unity: SetPosition:(2605, 3992, 5)
2020-06-01 15:12:07,432 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:07,614 [ 1] INFO  Unity: SetPosition:(2605, 3992, 5)
2020-06-01 15:12:07,615 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:07,674 [ 1] INFO  Unity: MoveForward
2020-06-01 15:12:07,675 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:08,317 [ 1] INFO  Unity: SetDirection:(98, 18, 0)
2020-06-01 15:12:08,318 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:08,419 [ 1] INFO  Unity: SetDirection:(93, 36, 0)
2020-06-01 15:12:08,419 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:08,434 [ 1] INFO  Unity: Stop
2020-06-01 15:12:08,435 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:08,522 [ 1] INFO  Unity: SetDirection:(84, 54, 0)
2020-06-01 15:12:08,523 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:08,615 [ 1] INFO  Unity: SetDirection:(73, 69, 0)
2020-06-01 15:12:08,616 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 0
2020-06-01 15:12:08,771 [ 1] INFO  Unity: MoveForward
2020-06-01 15:12:08,772 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
2020-06-01 15:12:08,803 [ 1] INFO  Unity: SetDirection:(60, 80, 0)
2020-06-01 15:12:08,804 [ 1] INFO  Unity: MapEntityUpdateRequest： ID 4 POS SkillBridge.Message.NVector3 DIR SkillBridge.Message.NVector3 SPEED 300
